9.196197578067468736e-01 -2.417267586307761049e-02 -3.920652787394960370e-01 -2.862886891443380301e-03
2.554091002547148256e-02 9.996722871757300899e-01 -1.726316284850301641e-03 -1.220102874250411683e-03
3.919785236036930076e-01 -8.426149444624988702e-03 9.199357787579554024e-01 3.926388972314035115e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
